id,fecha,monto,tipo
60149,2024-03-22,1591,credito
60150,2024-01-15,3726,debito
60151,2024-03-22,2397,debito
60152,2024-06-30,4949,credito
60153,2024-03-22,4467,credito
60154,2024-03-22,1430,credito
60155,2024-09-10,4006,debito
60156,2024-09-10,4412,credito
60157,2024-09-10,693,credito
60158,2024-01-15,1288,debito
60159,2024-03-22,1408,debito
60160,2024-03-22,2010,credito
60161,2024-03-22,4036,debito
60162,2024-03-22,330,debito
60163,2024-09-10,1738,debito
60164,2024-03-22,1271,debito
60165,2024-06-30,4610,credito
60166,2024-01-15,3251,credito
60167,2024-12-01,1711,credito
60168,2024-12-01,4892,credito
60169,2024-01-15,2685,credito
60170,2024-09-10,1402,debito
60171,2024-03-22,2691,debito
60172,2024-06-30,2332,credito
60173,2024-09-10,679,debito
60174,2024-09-10,1554,debito
60175,2024-03-22,2648,credito
60176,2024-12-01,3579,credito
60177,2024-12-01,4329,debito
60178,2024-06-30,1146,debito
60179,2024-01-15,1835,credito
60180,2024-09-10,3669,credito
60181,2024-03-22,1272,debito
60182,2024-09-10,1025,credito
60183,2024-06-30,1274,credito
60184,2024-06-30,991,credito
60185,2024-06-30,4134,credito
60186,2024-06-30,1613,debito
60187,2024-06-30,3034,debito
60188,2024-12-01,2989,credito
60189,2024-12-01,2658,debito
60190,2024-06-30,4825,credito
60191,2024-12-01,4351,credito
60192,2024-06-30,3918,debito
60193,2024-01-15,2677,debito
60194,2024-06-30,3554,credito
60195,2024-03-22,221,debito
60196,2024-01-15,4509,debito
60197,2024-06-30,1554,debito
60198,2024-03-22,4854,debito
60199,2024-12-01,860,debito
60200,2024-03-22,123,debito
60201,2024-06-30,2350,credito
60202,2024-06-30,3219,credito
60203,2024-12-01,2994,debito
60204,2024-12-01,1324,debito
60205,2024-09-10,4707,credito
60206,2024-12-01,1964,credito
60207,2024-09-10,492,credito
60208,2024-06-30,3093,credito
60209,2024-09-10,182,credito
60210,2024-09-10,3308,debito
60211,2024-03-22,1794,debito
60212,2024-01-15,129,credito
60213,2024-01-15,2289,debito
60214,2024-12-01,143,debito
60215,2024-12-01,4830,debito
60216,2024-03-22,1627,debito
60217,2024-06-30,1924,debito
60218,2024-09-10,1501,debito
60219,2024-01-15,1667,credito
60220,2024-01-15,1525,debito
60221,2024-03-22,2298,debito
60222,2024-09-10,799,credito
60223,2024-01-15,1534,credito
60224,2024-06-30,1426,credito
60225,2024-03-22,1416,credito
60226,2024-09-10,2872,credito
60227,2024-12-01,426,credito
60228,2024-09-10,704,debito
60229,2024-09-10,4538,credito
60230,2024-01-15,1889,credito
60231,2024-12-01,893,credito
60232,2024-03-22,1230,credito
60233,2024-03-22,1213,credito
60234,2024-06-30,4752,credito
60235,2024-01-15,415,debito
60236,2024-06-30,3140,credito
60237,2024-01-15,3869,debito
60238,2024-06-30,3432,credito
60239,2024-06-30,1233,credito
60240,2024-03-22,2599,credito
60241,2024-01-15,392,debito
60242,2024-01-15,3396,debito
60243,2024-01-15,3380,credito
60244,2024-09-10,142,debito
60245,2024-01-15,3224,credito
60246,2024-01-15,1089,debito
60247,2024-12-01,4546,credito
60248,2024-12-01,1071,credito
60249,2024-06-30,1339,credito
60250,2024-09-10,2583,debito
60251,2024-12-01,145,debito
60252,2024-06-30,759,credito
60253,2024-03-22,4797,debito
60254,2024-09-10,2575,credito
60255,2024-12-01,2524,debito
60256,2024-01-15,3811,debito
60257,2024-03-22,1142,credito
60258,2024-09-10,3677,credito
60259,2024-03-22,138,credito
60260,2024-09-10,3595,debito
60261,2024-09-10,0,credito
60262,2024-09-10,3023,credito
60263,2024-01-15,3167,debito
60264,2024-03-22,670,credito
60265,2024-01-15,1830,credito
60266,2024-09-10,4088,debito
60267,2024-12-01,234,debito
60268,2024-12-01,3881,debito
60269,2024-01-15,1027,debito
60270,2024-03-22,2270,debito
60271,2024-09-10,2814,debito
60272,2024-12-01,947,credito
60273,2024-09-10,1841,credito
60274,2024-03-22,4936,debito
60275,2024-03-22,560,debito
60276,2024-01-15,2577,debito
60277,2024-01-15,4753,debito
60278,2024-06-30,2393,credito
60279,2024-06-30,3266,credito
60280,2024-12-01,1616,debito
60281,2024-06-30,1701,credito
60282,2024-01-15,2902,debito
60283,2024-12-01,3145,debito
60284,2024-01-15,722,debito
60285,2024-03-22,4630,debito
60286,2024-09-10,4822,debito
60287,2024-06-30,3373,credito
60288,2024-01-15,3544,credito
60289,2024-03-22,3645,credito
60290,2024-03-22,3147,debito
60291,2024-06-30,3540,debito
60292,2024-09-10,3425,credito
60293,2024-06-30,698,debito
60294,2024-09-10,2300,credito
60295,2024-09-10,558,credito
60296,2024-03-22,4800,debito
60297,2024-03-22,3597,debito
60298,2024-03-22,3589,credito
60299,2024-09-10,3645,credito
60300,2024-12-01,4856,credito
60301,2024-06-30,4454,debito
60302,2024-12-01,4408,credito
60303,2024-03-22,1748,credito
60304,2024-01-15,2088,credito
60305,2024-12-01,548,debito
60306,2024-01-15,3855,credito
60307,2024-03-22,623,credito
60308,2024-06-30,1254,credito
60309,2024-06-30,4515,credito
60310,2024-06-30,1780,credito
60311,2024-06-30,3573,credito
60312,2024-12-01,1157,credito
60313,2024-06-30,2589,credito
60314,2024-12-01,1229,credito
60315,2024-12-01,1783,debito
60316,2024-01-15,3900,credito
60317,2024-06-30,1024,debito
60318,2024-03-22,4477,debito
60319,2024-06-30,3399,credito
60320,2024-03-22,1547,debito
60321,2024-03-22,2269,debito
60322,2024-09-10,3478,credito
60323,2024-03-22,2221,credito
60324,2024-01-15,3991,debito
60325,2024-12-01,1543,credito
60326,2024-06-30,2021,debito
60327,2024-01-15,1290,credito
60328,2024-06-30,1802,debito
60329,2024-12-01,2851,credito
60330,2024-03-22,324,debito
60331,2024-03-22,1205,credito
60332,2024-06-30,2392,credito
60333,2024-12-01,4889,credito
60334,2024-06-30,1473,credito
60335,2024-01-15,1278,debito
60336,2024-12-01,2200,credito
60337,2024-03-22,3026,credito
60338,2024-09-10,1005,debito
60339,2024-06-30,2604,debito
60340,2024-01-15,979,credito
60341,2024-12-01,4815,credito
60342,2024-01-15,2299,credito
60343,2024-06-30,635,credito
60344,2024-03-22,4531,credito
60345,2024-09-10,4560,credito
60346,2024-06-30,4773,debito
60347,2024-06-30,4926,debito
60348,2024-09-10,2098,debito
60349,2024-12-01,1486,credito
60350,2024-03-22,2576,credito
60351,2024-12-01,2689,debito
60352,2024-09-10,3677,debito
60353,2024-12-01,1004,debito
60354,2024-09-10,369,credito
60355,2024-12-01,3928,debito
60356,2024-12-01,1879,debito
60357,2024-01-15,931,debito
60358,2024-09-10,2438,credito
60359,2024-06-30,1772,debito
60360,2024-12-01,850,debito
60361,2024-03-22,4293,debito
60362,2024-01-15,2048,credito
60363,2024-01-15,4061,credito
60364,2024-03-22,3869,debito
60365,2024-09-10,2602,credito
60366,2024-01-15,4787,debito
60367,2024-01-15,4158,credito
60368,2024-01-15,3550,credito
60369,2024-09-10,4248,debito
60370,2024-06-30,4920,debito
60371,2024-09-10,114,credito
60372,2024-12-01,1265,debito
60373,2024-03-22,3061,credito
60374,2024-03-22,3435,debito
60375,2024-06-30,603,credito
60376,2024-03-22,3682,debito
60377,2024-01-15,3426,debito
60378,2024-12-01,4259,debito
60379,2024-06-30,3279,credito
60380,2024-03-22,2497,credito
60381,2024-09-10,2118,debito
60382,2024-12-01,287,debito
60383,2024-09-10,4600,debito
60384,2024-09-10,2229,credito
60385,2024-09-10,4063,credito
60386,2024-03-22,1416,credito
60387,2024-01-15,3661,credito
60388,2024-01-15,2072,credito
60389,2024-09-10,3739,credito
60390,2024-09-10,1727,credito
60391,2024-01-15,1987,debito
60392,2024-03-22,3687,credito
60393,2024-09-10,1041,debito
60394,2024-09-10,2640,credito
60395,2024-06-30,4823,debito
60396,2024-06-30,3157,debito
60397,2024-12-01,3577,debito
60398,2024-03-22,3699,credito
60399,2024-09-10,2946,credito
60400,2024-06-30,2592,debito
60401,2024-01-15,3121,credito
60402,2024-06-30,3743,credito
60403,2024-12-01,3159,debito
60404,2024-12-01,3417,credito
60405,2024-03-22,4268,credito
60406,2024-01-15,4870,debito
60407,2024-12-01,2202,invalid
60408,2024-09-10,4422,debito
60409,2024-03-22,1351,debito
60410,2024-06-30,2453,debito
60411,2024-09-10,2286,credito
60412,2024-09-10,3165,credito
60413,2024-03-22,4718,credito
60414,2024-12-01,446,credito
60415,2024-06-30,3592,credito
60416,2024-09-10,4060,debito
60417,2024-09-10,4911,credito
60418,2024-06-30,3005,credito
60419,2024-09-10,993,credito
60420,2024-06-30,2092,credito
60421,2024-09-10,536,credito
60422,2024-12-01,1657,credito
60423,2024-06-30,342,credito
60424,2024-01-15,2725,credito
60425,2024-01-15,4303,credito
60426,2024-09-10,2439,credito
60427,2024-06-30,4203,debito
60428,2024-12-01,2248,credito
60429,2024-01-15,2072,credito
60430,2024-03-22,2655,credito
60431,2024-06-30,733,debito
60432,2024-09-10,3934,debito
60433,2024-03-22,2875,credito
60434,2024-03-22,1229,credito
60435,2024-06-30,2614,credito
60436,2024-12-01,612,debito
60437,2024-06-30,2916,credito
60438,2024-01-15,2701,credito
60439,2024-06-30,302,debito
60440,2024-01-15,3757,debito
60441,2024-09-10,2171,debito
60442,2024-01-15,3593,credito
60443,2024-12-01,2096,credito
60444,2024-03-22,2176,credito
60445,2024-09-10,1210,credito
60446,2024-06-30,1813,credito
60447,2024-09-10,4673,debito
60448,2024-01-15,4141,debito
60449,2024-09-10,4233,credito
60450,2024-12-01,3910,debito
60451,2024-12-01,3436,debito
60452,2024-09-10,270,debito
60453,2024-12-01,645,debito
60454,2024-03-22,864,debito
60455,2024-09-10,4509,credito
60456,2024-12-01,3215,credito
60457,2024-09-10,1738,credito
60458,2024-06-30,840,credito
60459,2024-01-15,1985,debito
60460,2024-03-22,2835,debito
60461,2024-12-01,2145,credito
60462,2024-03-22,2379,credito
60463,2024-09-10,1931,debito
60464,2024-06-30,3366,credito
60465,2024-12-01,3084,credito
60466,2024-06-30,1374,debito
60467,2024-01-15,3553,debito
60468,2024-12-01,870,credito
60469,2024-09-10,1783,credito
60470,2024-03-22,3712,debito
60471,2024-09-10,3415,credito
60472,2024-01-15,4286,credito
60473,2024-01-15,3831,debito
60474,2024-12-01,3091,credito
60475,2024-09-10,4556,debito
60476,2024-06-30,1936,credito
60477,2024-06-30,852,debito
60478,2024-09-10,3523,credito
60479,2024-09-10,4494,debito
60480,2024-01-15,4592,credito
60481,2024-03-22,3443,credito
60482,2024-12-01,979,credito
60483,2024-09-10,4276,credito
60484,2024-12-01,283,debito
60485,2024-09-10,2029,credito
60486,2024-12-01,3145,credito
60487,2024-12-01,2296,debito
60488,2024-01-15,4303,credito
60489,2024-01-15,1602,credito
60490,2024-09-10,2780,debito
60491,2024-03-22,2297,credito
60492,2024-03-22,4381,debito
60493,2024-09-10,379,credito
60494,2024-06-30,1290,debito
60495,2024-06-30,380,credito
60496,2024-09-10,1975,credito
60497,2024-03-22,3507,credito
60498,2024-03-22,2257,debito
60499,2024-06-30,1827,credito
60500,2024-06-30,4480,debito
60501,2024-06-30,3519,credito
60502,2024-12-01,4756,debito
60503,2024-01-15,3453,credito
60504,2024-09-10,708,debito
60505,2024-06-30,604,credito
60506,2024-03-22,2936,credito
60507,2024-01-15,4646,debito
60508,2024-06-30,3837,debito
60509,2024-12-01,829,debito
60510,2024-01-15,1871,credito
60511,2024-01-15,4242,debito
60512,2024-09-10,3127,debito
60513,2024-12-01,3747,debito
60514,2024-06-30,4158,credito
60515,2024-03-22,4754,debito
60516,2024-06-30,4205,debito
60517,2024-03-22,3042,credito
60518,2024-06-30,4986,debito
60519,2024-12-01,4610,credito
60520,2024-06-30,3627,credito
60521,2024-03-22,1063,credito
60522,2024-01-15,1171,debito
60523,2024-06-30,2579,debito
60524,2024-06-30,4763,credito
60525,2024-01-15,4920,credito
60526,2024-06-30,2387,credito
60527,2024-01-15,187,debito
60528,2024-03-22,3032,credito
60529,2024-06-30,1162,debito
60530,2024-01-15,2587,credito
60531,2024-03-22,163,credito
60532,2024-06-30,533,credito
60533,2024-09-10,1441,credito
60534,2024-12-01,3178,credito
60535,2024-06-30,1820,debito
60536,2024-12-01,2404,credito
60537,2024-12-01,2685,credito
60538,2024-09-10,3605,debito
60539,2024-01-15,4125,credito
60540,2024-09-10,3239,credito
60541,2024-03-22,2261,debito
60542,2024-03-22,4121,credito
60543,2024-03-22,3038,debito
60544,2024-12-01,3721,debito
60545,2024-03-22,4276,debito
60546,2024-03-22,4698,debito
60547,2024-09-10,3080,credito
60548,2024-12-01,4769,debito
60549,2024-06-30,122,debito
60550,2024-09-10,4347,debito
60551,2024-03-22,2936,debito
60552,2024-03-22,1214,debito
60553,2024-06-30,4640,debito
60554,2024-03-22,2454,credito
60555,2024-09-10,3696,debito
60556,2024-09-10,1739,credito
60557,2024/01/04,3494,credito
60558,2024-03-22,4384,debito
60559,2024-01-15,2951,credito
60560,2024-01-15,1088,debito
60561,2024-09-10,530,credito
60562,2024-01-15,4827,credito
60563,2024-06-30,672,credito
60564,2024-03-22,2738,credito
60565,2024-06-30,3659,credito
60566,2024-12-01,4950,debito
60567,2024-01-15,1789,debito
60568,2024-12-01,1175,debito
60569,2024-09-10,3634,credito
60570,2024-03-22,4431,credito
60571,2024-01-15,3353,debito
60572,2024-09-10,1308,debito
60573,2024-09-10,551,credito
60574,2024-03-22,4093,debito
60575,2024-12-01,2033,debito
60576,2024-09-10,3767,debito
60577,2024-09-10,2715,debito
60578,2024-06-30,4151,debito
60579,2024-03-22,1133,debito
60580,2024-09-10,2497,debito
60581,2024-01-15,3637,credito
60582,2024-03-22,914,debito
60583,2024-12-01,4713,credito
60584,2024-03-22,2982,credito
60585,2024-12-01,3624,debito
60586,2024-03-22,2415,debito
60587,2024-03-22,4410,debito
60588,2024-01-15,4374,debito
60589,2024-01-15,156,debito
60590,2024-09-10,3991,debito
60591,2024-03-22,4224,credito
60592,2024-12-01,466,credito
60593,2024-12-01,4246,debito
60594,2024-09-10,561,credito
60595,2024-03-22,3585,debito
60596,2024-06-30,1921,credito
60597,2024-06-30,497,credito
60598,2024-12-01,1176,debito
60599,2024-03-22,4509,debito
60600,2024-06-30,442,credito
60601,2024-12-01,4540,debito
60602,2024-03-22,2451,credito
60603,2024-06-30,1960,credito
60604,2024-06-30,3837,debito
60605,2024-12-01,3254,credito
60606,2024-09-10,4418,debito
60607,2024-06-30,1669,debito
60608,2024-06-30,2013,debito
60609,2024-09-10,2934,credito
60610,2024-03-22,1604,debito
60611,2024-06-30,3808,credito
60612,2024-01-15,3319,credito
60613,2024-12-01,3161,debito
60614,2024-03-22,3565,credito
60615,2024-01-15,3976,debito
60616,2024-12-01,1043,credito
60617,2024-01-15,1066,credito
60618,2024-01-15,807,debito
60619,2024-06-30,4744,credito
60620,2024-06-30,2481,credito
60621,2024-12-01,4889,credito
60622,2024-12-01,3740,credito
60623,2024-06-30,2201,credito
60624,2024-06-30,4467,credito
60625,2024-09-10,4536,credito
60626,2024-09-10,897,debito
60627,2024-01-15,4732,credito
60628,2024-06-30,287,debito
60629,2024-01-15,4358,credito
60630,2024-12-01,645,debito
60631,2024-01-15,3099,debito
60632,2024-01-15,941,debito
60633,2024-01-15,1420,debito
60634,2024-03-22,1501,credito
60635,2024-12-01,1803,debito
60636,2024-01-15,2960,credito
60637,2024-01-15,3924,credito
60638,2024-01-15,3941,debito
60639,2024-03-22,2392,debito
60640,2024-06-30,4524,credito
60641,2024-01-15,4117,debito
60642,2024-06-30,2501,credito
60643,2024-06-30,1035,debito
60644,2024-01-15,-200,debito
60645,2024-03-22,1609,credito
60646,2024-03-22,4637,debito
60647,2024-06-30,2113,credito
60648,2024-12-01,3576,debito
60649,2024-01-15,458,credito
60650,2024-06-30,281,debito
60651,2024-01-15,1862,credito
60652,2024-01-15,866,credito
60653,2024-01-15,968,credito
60654,2024-09-10,3441,debito
60655,2024-03-22,2620,credito
60656,2024-03-22,2311,debito
60657,2024-09-10,1586,credito
60658,2024-01-15,2082,debito
60659,2024-12-01,4010,credito
60660,2024-01-15,1923,debito
60661,2024-06-30,659,debito
60662,2024-12-01,4139,credito
60663,2024-09-10,839,debito
60664,2024-03-22,3700,debito
60665,2024-03-22,1330,credito
60666,2024-06-30,1005,debito
60667,2024-01-15,4647,debito
60668,2024-09-10,569,credito
60669,2024-12-01,485,debito
60670,2024-01-15,1136,credito
60671,2024-03-22,2370,credito
60672,2024-01-15,4714,credito
60673,2024-06-30,1837,debito
60674,2024-03-22,4167,credito
60675,2024-01-15,3527,credito
60676,2024-09-10,507,credito
60677,2024-06-30,1210,debito
60678,2024-09-10,901,credito
60679,2024-09-10,831,credito
60680,2024-06-30,1003,credito
60681,2024-01-15,3137,debito
60682,2024-03-22,1054,credito
60683,2024-12-01,2726,credito
60684,2024-01-15,1191,debito
60685,2024-06-30,1623,debito
60686,2024-09-10,0,credito
60687,2024-03-22,4167,debito
60688,2024-01-15,597,debito
60689,2024-12-01,2585,credito
60690,2024-03-22,2161,credito
60691,2024-03-22,906,credito
60692,2024-09-10,3589,credito
60693,2024-03-22,1093,credito
60694,2024-09-10,1157,credito
60695,2024-06-30,696,credito
60696,2024-03-22,1095,debito
60697,2024-01-15,1631,credito
60698,2024-03-22,4750,credito
60699,2024-01-15,632,debito
60700,2024-06-30,1923,credito
60701,2024-06-30,362,credito
60702,2024-01-15,1025,credito
60703,2024-01-15,4883,credito
60704,2024-12-01,3891,credito
60705,2024-12-01,1522,credito
60706,2024-03-22,2679,credito
60707,2024-03-22,1192,debito
60708,2024-06-30,4291,debito
60709,2024-12-01,2504,credito
60710,2024-06-30,1829,credito
60711,2024-06-30,2622,debito
60712,2024-12-01,147,debito
60713,2024-09-10,1579,debito
60714,2024-12-01,1852,debito
60715,2024-09-10,4718,debito
60716,2024-09-10,435,credito
60717,2024-03-22,198,debito
60718,2024-12-01,2746,debito
60719,2024-03-22,3270,credito
60720,2024-03-22,2369,debito
60721,2024-06-30,407,debito
60722,2024-06-30,3915,credito
60723,2024-06-30,3232,debito
60724,2024-09-10,137,credito
60725,2024-06-30,3556,credito
60726,2024-12-01,4764,credito
60727,2024-03-22,1908,credito
60728,2024-12-01,1081,credito
60729,2024-12-01,1357,credito
60730,2024-09-10,326,debito
60731,2024-09-10,1388,credito
60732,2024-12-01,3718,debito
60733,2024-03-22,221,credito
60734,2024-12-01,523,debito
60735,2024-09-10,1173,credito
60736,2024-09-10,669,debito
60737,2024-01-15,179,credito
60738,2024-12-01,1026,debito
60739,2024-01-15,2096,credito
60740,2024-09-10,4443,debito
60741,2024-01-15,1033,debito
60742,2024-03-22,253,debito
60743,2024-09-10,3126,debito
60744,2024-09-10,575,credito
60745,2024-06-30,2479,debito
60746,2024-03-22,1438,debito
60747,2024-09-10,3303,debito
60748,2024-03-22,1700,debito
60749,2024-06-30,1102,credito
60750,2024-01-15,4557,credito
60751,2024-06-30,325,credito
60752,2024-12-01,3520,credito
60753,2024-03-22,3981,credito
60754,2024-06-30,1767,credito
60755,2024-09-10,2340,debito
60756,2024-12-01,4451,credito
60757,2024-12-01,778,credito
60758,2024-12-01,2977,debito
60759,2024-01-15,416,credito
60760,2024-12-01,2354,credito
60761,2024-03-22,2160,credito
60762,2024-09-10,3410,debito
60763,2024-06-30,2883,debito
60764,2024-12-01,4775,credito
60765,2024-09-10,2229,debito
60766,2024-12-01,4902,credito
60767,2024-12-01,589,debito
60768,2024-03-22,3527,credito
60769,2024-03-22,680,debito
60770,2024-09-10,4889,debito
60771,2024-09-10,1809,credito
60772,2024-03-22,543,credito
60773,2024-03-22,1160,debito
60774,2024-01-15,3215,invalid
60775,2024-09-10,4800,credito
60776,2024-03-22,1884,credito
60777,2024-09-10,2948,debito
60778,2024-01-15,1832,credito
60779,2024-12-01,1432,debito
60780,2024-09-10,1930,credito
60781,2024-12-01,264,credito
60782,2024-12-01,4516,credito
60783,2024-06-30,4196,debito
60784,2024-01-15,1120,debito
60785,2024-06-30,3422,debito
60786,2024-03-22,591,debito
60787,2024-03-22,3610,debito
60788,2024-01-15,606,debito
60789,2024-03-22,3735,credito
60790,2024-01-15,166,credito
60791,2024-09-10,-200,credito
60792,2024-12-01,4439,debito
60793,2024-12-01,595,credito
60794,2024-12-01,2865,credito
60795,2024-06-30,4208,credito
60796,2024-06-30,2111,credito
60797,2024-09-10,4196,debito
60798,2024-01-15,3267,credito
60799,2024-06-30,3913,debito
60800,2024-12-01,3371,credito
60801,2024-03-22,3985,credito
60802,2024-12-01,1203,credito
60803,2024-13-01,4566,credito
60804,2024-09-10,3930,debito
60805,2024-06-30,1021,debito
60806,2024-12-01,878,debito
60807,2024-03-22,635,debito
60808,2024-12-01,3343,debito
60809,2024-12-01,2898,credito
60810,2024-06-30,4193,debito
60811,2024-06-30,4607,credito
60812,2024-09-10,1915,debito
60813,2024-01-15,653,debito
60814,2024-12-01,3267,debito
60815,2024-01-15,1336,debito
60816,2024-12-01,1280,debito
60817,2024-01-15,4841,debito
60818,2024-09-10,3130,debito
60819,2024-03-22,1910,credito
60820,2024-09-10,2509,debito
60821,2024-03-22,4523,credito
60822,2024-06-30,655,credito
60823,2024-06-30,3638,credito
60824,2024-12-01,3517,credito
60825,2024-06-30,883,credito
60826,2024-09-10,4463,debito
60827,2024-09-10,3648,debito
60828,2024-09-10,4372,credito
60829,2024-03-22,2389,debito
60830,2024-09-10,241,debito
60831,2024-12-01,4350,credito
60832,2024-06-30,2874,debito
60833,2024-09-10,3390,credito
60834,2024-03-22,4871,debito
60835,2024-03-22,2032,credito
60836,2024-09-10,2681,debito
60837,2024-01-15,4764,credito
60838,2024-12-01,4212,debito
60839,2024-12-01,4403,credito
60840,2024-03-22,1171,debito
60841,2024-09-10,2960,debito
60842,2024-06-30,1312,debito
60843,2024-09-10,4525,debito
60844,2024-06-30,4247,debito
60845,2024-03-22,245,debito
60846,2024-03-22,2703,debito
60847,2024-03-22,1777,credito
60848,2024-12-01,566,credito
60849,2024-12-01,2637,debito
60850,2024-06-30,114,credito
60851,2024-09-10,3258,debito
60852,2024-06-30,1231,debito
60853,2024-12-01,3769,credito
60854,2024-12-01,2431,debito
60855,2024-12-01,639,debito
60856,2024-03-22,1105,credito
60857,2024-03-22,777,credito
60858,2024-12-01,3127,debito
60859,2024-06-30,3710,debito
60860,2024-06-30,1494,debito
60861,2024-01-15,3926,debito
60862,2024-09-10,1994,credito
60863,2024-01-15,3699,debito
60864,2024-06-30,2550,credito
60865,2024-01-15,2142,debito
60866,2024-06-30,3346,debito
60867,2024-09-10,4076,credito
60868,2024-12-01,615,credito
60869,2024-12-01,122,credito
60870,2024-03-22,1186,credito
60871,2024-06-30,3275,credito
60872,2024-01-15,2372,debito
60873,2024-09-10,3238,credito
60874,2024-01-15,2806,credito
60875,2024-03-22,4911,credito
60876,2024-01-15,1806,debito
60877,2024-01-15,380,credito
60878,2024-03-22,2764,debito
60879,2024-12-01,733,debito
60880,2024-01-15,3903,debito
60881,2024-09-10,1888,credito
60882,2024-12-01,1131,credito
60883,2024-09-10,749,credito
60884,2024-03-22,926,debito
60885,2024-09-10,2333,credito
60886,2024-01-15,2705,debito
60887,2024-09-10,3240,debito
60888,2024-12-01,2280,debito
60889,2024-12-01,2598,credito
60890,2024-09-10,4890,credito
60891,2024-03-22,1229,credito
60892,2024-03-22,2030,credito
60893,2024-12-01,742,credito
60894,2024-12-01,1381,debito
60895,2024-06-30,414,debito
60896,2024-09-10,769,debito
60897,2024-06-30,3476,credito
60898,2024-12-01,289,debito
60899,2024-09-10,1753,debito
60900,2024-03-22,2895,credito
60901,2024-01-15,3447,credito
60902,2024-01-15,495,credito
60903,2024-06-30,2360,credito
60904,2024-01-15,4696,debito
60905,2024-01-15,2559,debito
60906,2024-09-10,4968,credito
60907,2024-03-22,1162,debito
60908,2024-09-10,3229,credito
60909,2024-12-01,3544,credito
60910,2024-01-15,2495,credito
60911,2024-12-01,1337,credito
60912,2024-06-30,3639,credito
60913,2024-06-30,4822,debito
60914,2024-12-01,3626,credito
60915,2024-12-01,3680,debito
60916,2024-06-30,1386,debito
60917,2024-09-10,3714,debito
60918,2024-12-01,3719,debito
60919,2024-12-01,4216,credito
60920,2024-09-10,1269,debito
60921,2024-06-30,2906,debito
60922,2024-06-30,123,debito
60923,2024-09-10,3838,debito
60924,2024-06-30,1146,credito
60925,2024-06-30,1795,credito
60926,2024-06-30,1697,debito
60927,2024-03-22,2249,credito
60928,2024-06-30,4749,credito
60929,2024-12-01,3855,debito
60930,2024-01-15,4963,debito
60931,2024-09-10,2694,debito
60932,2024-03-22,1096,debito
60933,2024-03-22,3983,credito
60934,2024-09-10,527,credito
60935,2024-09-10,2180,credito
60936,2024-03-22,3627,credito
60937,2024-01-15,2901,credito
60938,2024-06-30,1476,debito
60939,2024-09-10,2960,credito
60940,2024-06-30,2056,debito
60941,2024-09-10,262,debito
60942,2024-06-30,1011,debito
60943,2024-09-10,3437,credito
60944,2024-09-10,1714,credito
60945,2024-06-30,2556,credito
60946,2024-03-22,2527,debito
60947,2024-01-15,4988,debito
60948,2024-01-15,2545,debito
60949,2024-09-10,392,credito
60950,2024-01-15,2789,debito
60951,2024-06-30,2766,credito
60952,2024-01-15,4204,debito
60953,2024-09-10,177,credito
60954,2024-09-10,2967,debito
60955,2024-12-01,1806,debito
60956,2024-12-01,2586,credito
60957,2024-06-30,173,debito
60958,2024-12-01,3806,credito
60959,2024-01-15,1254,credito
60960,2024-12-01,155,debito
60961,2024-09-10,2622,credito
60962,2024-09-10,3230,credito
60963,2024-06-30,458,debito
60964,2024-09-10,1506,debito
60965,2024-06-30,2269,debito
60966,2024-09-10,1724,credito
60967,2024-12-01,4412,debito
60968,2024-03-22,1163,debito
60969,2024-09-10,4237,credito
60970,2024-06-30,1639,credito
60971,2024-06-30,1597,credito
60972,2024-03-22,4344,credito
60973,2024-06-30,1175,credito
60974,2024-03-22,136,debito
60975,2024-12-01,3583,credito
60976,2024-03-22,4140,debito
60977,2024-01-15,3550,credito
60978,2024-03-22,1084,credito
60979,2024-12-01,2405,credito
60980,2024-12-01,2727,credito
60981,2024-09-10,3586,credito
60982,2024-06-30,4261,credito
60983,2024-12-01,3662,credito
60984,2024-01-15,345,debito
60985,2024-12-01,101,debito
60986,2024-09-10,2564,credito
60987,2024-01-15,4533,credito
60988,2024-03-22,1452,credito
60989,2024-09-10,547,credito
60990,2024-12-01,1771,debito
60991,2024-03-22,1197,credito
60992,2024-12-01,1612,credito
60993,2024-06-30,2681,debito
60994,2024-09-10,4566,debito
60995,2024-12-01,4742,debito
60996,2024-01-15,2919,credito
60997,2024-12-01,1306,debito
60998,2024-09-10,3388,debito
60999,2024-01-15,3495,debito
61000,2024-12-01,299,debito
61001,2024-09-10,786,debito
61002,2024-12-01,703,credito
61003,2024-01-15,458,credito
61004,2024-01-15,4437,credito
61005,2024-12-01,296,credito
61006,2024-09-10,160,credito
61007,2024-01-15,4905,debito
61008,2024-09-10,346,debito
61009,2024-12-01,1160,credito
61010,2024-03-22,448,debito
61011,2024-06-30,603,credito
61012,2024-03-22,1843,credito
61013,2024-09-10,317,credito
61014,2024-01-15,3534,debito
61015,2024-12-01,1052,debito
61016,2024-09-10,2196,debito
61017,2024-09-10,4607,debito
61018,2024-06-30,1680,debito
61019,2024-03-22,1316,credito
61020,2024-09-10,1477,credito
61021,2024-12-01,,debito
61022,2024-03-22,4826,debito
61023,2024-06-30,1873,debito
61024,2024-03-22,655,debito
61025,2024-06-30,1666,credito
61026,2024-03-22,2946,desconocido
61027,2024-09-10,2833,debito
61028,2024-06-30,3618,credito
61029,2024-09-10,3667,debito
61030,2024-06-30,2695,debito
61031,2024-09-10,3564,credito
61032,2024-01-15,2042,debito
